t,amp
0.6091796875,-1237.5271
0.609375,-1237.6031
0.6095703125,-1237.2991
0.609765625,-1237.6792
0.6099609375,-1238.0593
0.61015625,-1237.8312
0.6103515625,-1237.7552
0.610546875,-1238.0593
0.6107421875,-1238.2113
0.6109375,-1237.7172
0.6111328125,-1237.4512
0.611328125,-1237.6412
0.6115234375,-1237.9833
0.61171875,-1238.1353
0.6119140625,-1238.1733
0.612109375,-1238.4014
0.6123046875,-1238.2113
0.6125,-1238.2874
0.6126953125,-1238.3633
0.612890625,-1238.0593
0.6130859375,-1237.9833
0.61328125,-1238.2113
0.6134765625,-1238.2113
0.613671875,-1237.7552
0.6138671875,-1237.7932
0.6140625,-1238.2113
0.6142578125,-1238.2113
0.614453125,-1237.6792
0.6146484375,-1237.4891
0.61484375,-1237.7552
0.6150390625,-1237.5271
0.615234375,-1237.1471
0.6154296875,-1237.4891
0.615625,-1237.8312
0.6158203125,-1237.6792
0.616015625,-1237.7172
0.6162109375,-1237.8312
0.61640625,-1237.8693
0.6166015625,-1237.9452
0.616796875,-1238.1353
0.6169921875,-1237.9833
0.6171875,-1237.8312
0.6173828125,-1238.0593
0.617578125,-1238.0593
0.6177734375,-1237.9833
0.61796875,-1238.1733
0.6181640625,-1238.6674
0.618359375,-1238.5533
0.6185546875,-1238.0593
0.61875,-1238.3633
0.6189453125,-1238.7814
0.619140625,-1238.2493
0.6193359375,-1237.8312
0.61953125,-1237.8693
0.6197265625,-1237.7932
0.619921875,-1237.5271
0.6201171875,-1237.4512
0.6203125,-1237.6412
0.6205078125,-1237.5271
0.620703125,-1237.4131
0.6208984375,-1237.4512
0.62109375,-1237.4512
0.6212890625,-1237.6792
0.621484375,-1238.0973
0.6216796875,-1238.2113
0.621875,-1238.1733
0.6220703125,-1238.4014
0.622265625,-1238.6674
0.6224609375,-1238.3633
0.62265625,-1238.0973
0.6228515625,-1238.5154
0.623046875,-1238.4393
0.6232421875,-1237.7172
0.6234375,-1237.5271
0.6236328125,-1237.8312
0.623828125,-1237.7552
0.6240234375,-1237.2991
0.62421875,-1237.4131
0.6244140625,-1237.4891
0.624609375,-1237.5652
0.6248046875,-1237.7552
0.625,-1238.0973
0.6251953125,-1238.5533
0.625390625,-1238.5914
0.6255859375,-1238.7434
0.62578125,-1238.8195
0.6259765625,-1238.6674
0.626171875,-1238.8954
0.6263671875,-1239.1615
0.6265625,-1238.6674
0.6267578125,-1238.1733
0.626953125,-1238.1353
0.6271484375,-1237.9072
0.62734375,-1237.2991
0.6275390625,-1237.0331
0.627734375,-1237.4891
0.6279296875,-1237.7932
0.628125,-1237.4891
0.6283203125,-1237.3372
0.628515625,-1237.8312
0.6287109375,-1237.8312
0.62890625,-1237.7932
0.6291015625,-1238.0212
0.629296875,-1237.9072
0.6294921875,-1237.7932
0.6296875,-1238.0212
0.6298828125,-1238.2113
0.630078125,-1238.0212
0.6302734375,-1238.1353
0.63046875,-1238.1353
0.6306640625,-1237.8693
0.630859375,-1237.3372
0.6310546875,-1237.3372
0.63125,-1237.7552
0.6314453125,-1237.4512
0.631640625,-1237.2231
0.6318359375,-1237.7552
0.63203125,-1237.9833
0.6322265625,-1237.8693
0.632421875,-1238.1353
0.6326171875,-1238.4014
0.6328125,-1238.5533
0.6330078125,-1238.6674
0.633203125,-1238.6294
0.6333984375,-1238.4773
0.63359375,-1238.5533
0.6337890625,-1238.8195
0.633984375,-1238.8574
0.6341796875,-1238.7434
0.634375,-1238.9335
0.6345703125,-1239.3516
0.634765625,-1239.1995
0.6349609375,-1238.8195
0.63515625,-1239.1235
0.6353515625,-1239.4275
0.635546875,-1239.1995
0.6357421875,-1238.9335
0.6359375,-1239.2375
0.6361328125,-1239.3895
0.636328125,-1239.1995
0.6365234375,-1239.2375
0.63671875,-1239.2375
0.6369140625,-1239.1995
0.637109375,-1239.3516
0.6373046875,-1239.1995
0.6375,-1238.8954
0.6376953125,-1238.7434
0.637890625,-1238.7054
0.6380859375,-1238.5914
0.63828125,-1238.1353
0.6384765625,-1238.2874
0.638671875,-1238.7434
0.6388671875,-1238.5154
0.6390625,-1238.4393
0.6392578125,-1239.0094
0.639453125,-1239.4656
0.6396484375,-1239.3135
0.63984375,-1239.4275
0.6400390625,-1239.6556
0.640234375,-1239.6936
0.6404296875,-1239.6176
0.640625,-1239.5035
0.6408203125,-1239.4656
0.641015625,-1239.3895
0.6412109375,-1239.5415
0.64140625,-1239.6556
0.6416015625,-1239.3895
0.641796875,-1239.2375
0.6419921875,-1239.6936
0.6421875,-1239.6176
0.6423828125,-1239.0475
0.642578125,-1239.1995
0.6427734375,-1239.4656
0.64296875,-1239.1235
0.6431640625,-1238.5154
0.643359375,-1238.3253
0.6435546875,-1238.3253
0.64375,-1238.1733
0.6439453125,-1238.0212
0.644140625,-1237.8693
0.6443359375,-1237.5652
0.64453125,-1237.3751
0.6447265625,-1237.2231
0.644921875,-1237.1091
0.6451171875,-1236.843
0.6453125,-1237.185
0.6455078125,-1237.4512
0.645703125,-1236.995
0.6458984375,-1237.071
0.64609375,-1237.5271
0.6462890625,-1237.5652
0.646484375,-1237.071
0.6466796875,-1237.1471
0.646875,-1237.4512
0.6470703125,-1237.4512
0.647265625,-1237.5271
0.6474609375,-1237.8693
0.64765625,-1238.0593
0.6478515625,-1238.0212
0.648046875,-1237.9833
0.6482421875,-1237.7172
0.6484375,-1237.5652
0.6486328125,-1237.7172
0.648828125,-1238.0593
0.6490234375,-1237.8312
0.64921875,-1237.4512
0.6494140625,-1237.7932
0.649609375,-1238.0973
0.6498046875,-1237.6792
0.65,-1237.5271
0.6501953125,-1237.9072
0.650390625,-1238.0593
0.6505859375,-1237.9833
0.65078125,-1238.1353
0.6509765625,-1238.4014
0.651171875,-1238.5914
0.6513671875,-1238.5154
0.6515625,-1238.4393
0.6517578125,-1238.2874
0.651953125,-1238.1353
0.6521484375,-1238.5533
0.65234375,-1238.6294
0.6525390625,-1238.2113
0.652734375,-1238.1353
0.6529296875,-1238.5533
0.653125,-1238.4014
0.6533203125,-1238.1353
0.653515625,-1238.3633
0.6537109375,-1238.7054
0.65390625,-1238.6674
0.6541015625,-1238.7054
0.654296875,-1239.1235
0.6544921875,-1239.3516
0.6546875,-1239.4656
0.6548828125,-1239.3895
0.655078125,-1239.1995
0.6552734375,-1238.7434
0.65546875,-1238.7054
0.6556640625,-1239.0854
0.655859375,-1238.7434
0.6560546875,-1238.5533
0.65625,-1239.1235
0.6564453125,-1239.3516
0.656640625,-1238.8195
0.6568359375,-1238.6294
0.65703125,-1238.7814
0.6572265625,-1238.7814
0.657421875,-1238.8195
0.6576171875,-1238.9714
0.6578125,-1239.1235
0.6580078125,-1239.1615
0.658203125,-1239.2755
0.6583984375,-1239.3895
0.65859375,-1238.9714
0.6587890625,-1238.7054
0.658984375,-1239.0475
0.6591796875,-1238.8574
0.659375,-1238.2493
0.6595703125,-1238.2113
0.659765625,-1238.6294
0.6599609375,-1238.5533
0.66015625,-1238.4014
0.6603515625,-1238.7814
0.660546875,-1239.0475
0.6607421875,-1239.0854
0.6609375,-1239.3135
0.6611328125,-1239.3895
0.661328125,-1239.0094
0.6615234375,-1238.9335
0.66171875,-1238.8954
0.6619140625,-1238.5533
0.662109375,-1238.2874
0.6623046875,-1238.4393
0.6625,-1238.7814
0.6626953125,-1238.5914
0.662890625,-1238.3633
0.6630859375,-1238.7054
0.66328125,-1238.8574
0.6634765625,-1238.5533
0.663671875,-1238.4773
0.6638671875,-1238.8195
0.6640625,-1238.8954
0.6642578125,-1238.9335
0.664453125,-1239.2375
0.6646484375,-1238.8954
0.66484375,-1238.5154
0.6650390625,-1238.8195
0.665234375,-1238.8574
0.6654296875,-1238.5154
0.665625,-1238.3633
0.6658203125,-1238.5154
0.666015625,-1238.5533
0.6662109375,-1238.4014
0.66640625,-1238.5533
0.6666015625,-1238.8195
0.666796875,-1238.7434
0.6669921875,-1238.9714
0.6671875,-1239.1615
0.6673828125,-1239.0094
0.667578125,-1238.8195
0.6677734375,-1239.2755
0.66796875,-1239.5415
0.6681640625,-1239.0475
0.668359375,-1238.9714
0.6685546875,-1239.2755
0.66875,-1239.3516
0.6689453125,-1239.2375
0.669140625,-1239.1235
0.6693359375,-1239.0854
0.66953125,-1238.8195
0.6697265625,-1238.7814
0.669921875,-1239.0094
0.6701171875,-1239.0475
0.6703125,-1238.8954
0.6705078125,-1239.2755
0.670703125,-1239.5415
0.6708984375,-1239.1615
0.67109375,-1238.9335
0.6712890625,-1238.9714
0.671484375,-1238.8954
0.6716796875,-1238.5154
0.671875,-1238.2874
0.6720703125,-1238.3633
0.672265625,-1238.2874
0.6724609375,-1238.4773
0.67265625,-1238.6674
0.6728515625,-1238.5533
0.673046875,-1238.2113
0.6732421875,-1238.4773
0.6734375,-1238.9714
0.6736328125,-1238.7814
0.673828125,-1238.6294
0.6740234375,-1238.9335
0.67421875,-1239.0854
0.6744140625,-1238.7434
0.674609375,-1238.5533
0.6748046875,-1238.5154
0.675,-1238.3633
0.6751953125,-1238.2874
0.675390625,-1238.3253
0.6755859375,-1237.9833
0.67578125,-1237.7932
0.6759765625,-1238.0973
0.676171875,-1238.5154
0.6763671875,-1238.2874
0.6765625,-1238.2874
0.6767578125,-1239.0475
0.676953125,-1239.4656
0.6771484375,-1239.4275
0.67734375,-1239.3135
0.6775390625,-1239.2755
0.677734375,-1239.0094
0.6779296875,-1238.8954
0.678125,-1238.8195
0.6783203125,-1238.4393
0.678515625,-1238.4393
0.6787109375,-1238.7814
0.67890625,-1238.8954
0.6791015625,-1238.5154
0.679296875,-1238.5154
0.6794921875,-1238.9714
0.6796875,-1238.9714
0.6798828125,-1238.8195
0.680078125,-1239.0094
0.6802734375,-1239.0854
0.68046875,-1239.0094
0.6806640625,-1239.1615
0.680859375,-1239.0475
0.6810546875,-1238.6294
0.68125,-1238.7814
0.6814453125,-1239.2375
0.681640625,-1238.9335
0.6818359375,-1238.5914
0.68203125,-1238.7814
0.6822265625,-1239.0094
0.682421875,-1238.7814
0.6826171875,-1238.8954
0.6828125,-1239.1615
0.6830078125,-1239.1995
0.683203125,-1239.2375
0.6833984375,-1239.1615
0.68359375,-1238.8574
0.6837890625,-1238.7434
0.683984375,-1239.1235
0.6841796875,-1239.2755
0.684375,-1238.8195
0.6845703125,-1238.7434
0.684765625,-1239.0854
0.6849609375,-1239.0094
0.68515625,-1238.8954
0.6853515625,-1239.0094
0.685546875,-1239.0094
0.6857421875,-1239.0094
0.6859375,-1239.1615
0.6861328125,-1238.8954
0.686328125,-1238.5154
0.6865234375,-1238.7054
0.68671875,-1238.8574
0.6869140625,-1238.7434
0.687109375,-1238.6294
0.6873046875,-1239.0094
0.6875,-1239.1235
0.6876953125,-1238.8574
0.687890625,-1238.7054
0.6880859375,-1238.6674
0.68828125,-1238.6674
0.6884765625,-1238.6674
0.688671875,-1238.8574
0.6888671875,-1238.5533
0.6890625,-1238.5154
0.6892578125,-1239.1235
0.689453125,-1239.3516
0.6896484375,-1239.1995
0.68984375,-1239.1615
0.6900390625,-1239.3135
0.690234375,-1239.3516
0.6904296875,-1239.0854
0.690625,-1239.0854
0.6908203125,-1238.9335
0.691015625,-1238.7814
0.6912109375,-1238.9714
0.69140625,-1238.9335
0.6916015625,-1238.7814
0.691796875,-1239.0475
0.6919921875,-1239.6556
0.6921875,-1239.6176
0.6923828125,-1239.0475
0.692578125,-1239.0094
0.6927734375,-1238.9335
0.69296875,-1238.5533
0.6931640625,-1238.5154
0.693359375,-1238.4393
0.6935546875,-1238.4014
0.69375,-1239.0094
0.6939453125,-1239.5035
0.694140625,-1239.4275
0.6943359375,-1239.5415
0.69453125,-1239.8076
0.6947265625,-1239.7316
0.694921875,-1239.1995
0.6951171875,-1239.0854
0.6953125,-1239.2755
0.6955078125,-1239.0475
0.695703125,-1238.8574
0.6958984375,-1238.6294
0.69609375,-1238.2874
0.6962890625,-1238.1733
0.696484375,-1238.5533
0.6966796875,-1238.7434
0.696875,-1238.5154
0.6970703125,-1238.7814
0.697265625,-1239.2755
0.6974609375,-1239.1615
0.69765625,-1239.1235
0.6978515625,-1239.4275
0.698046875,-1239.4275
0.6982421875,-1239.4656
0.6984375,-1239.6936
0.6986328125,-1239.5796
0.698828125,-1239.3516
0.6990234375,-1239.5035
0.69921875,-1239.4275
0.6994140625,-1238.8954
0.699609375,-1238.6674
0.6998046875,-1239.1235
0.7,-1239.5035
0.7001953125,-1239.6556
0.700390625,-1239.9977
0.7005859375,-1240.2257
0.70078125,-1240.1497
0.7009765625,-1240.2257
0.701171875,-1240.1877
0.7013671875,-1239.6556
0.7015625,-1239.6176
0.7017578125,-1239.7316
0.701953125,-1239.2375
0.7021484375,-1238.8195
0.70234375,-1238.8574
0.7025390625,-1238.9335
0.702734375,-1238.7054
0.7029296875,-1238.7434
0.703125,-1238.8954
0.7033203125,-1239.0475
0.703515625,-1239.1995
0.7037109375,-1239.0475
0.70390625,-1238.5914
0.7041015625,-1238.4014
0.704296875,-1238.8954
0.7044921875,-1238.9714
0.7046875,-1238.7054
0.7048828125,-1238.7054
0.705078125,-1238.7054
0.7052734375,-1238.5154
0.70546875,-1238.4773
0.7056640625,-1238.6294
0.705859375,-1238.5533
0.7060546875,-1238.6294
0.70625,-1238.7814
0.7064453125,-1238.3633
0.706640625,-1238.0212
0.7068359375,-1238.4393
0.70703125,-1238.7814
0.7072265625,-1238.4773
0.707421875,-1238.5914
0.7076171875,-1238.9714
0.7078125,-1239.0854
0.7080078125,-1239.1995
0.708203125,-1239.0854
0.7083984375,-1238.7814
0.70859375,-1238.6294
0.7087890625,-1239.0475
0.708984375,-1239.1615
0.7091796875,-1238.8954
0.709375,-1239.3135
0.7095703125,-1239.7697
0.709765625,-1239.5796
0.7099609375,-1239.6176
0.71015625,-1239.7697
0.7103515625,-1239.5415
0.710546875,-1239.5415
0.7107421875,-1239.6176
0.7109375,-1239.2375
0.7111328125,-1238.8954
0.711328125,-1239.1995
0.7115234375,-1239.3135
0.71171875,-1238.7814
0.7119140625,-1238.7054
0.712109375,-1239.1235
0.7123046875,-1239.3895
0.7125,-1239.7697
0.7126953125,-1240.0356
0.712890625,-1239.8456
0.7130859375,-1239.8456
0.71328125,-1240.3777
0.7134765625,-1240.3018
0.713671875,-1239.8837
0.7138671875,-1239.9596
0.7140625,-1240.1497
0.7142578125,-1240.1497
0.714453125,-1240.0736
0.7146484375,-1240.2637
0.71484375,-1240.1497
0.7150390625,-1240.0736
0.715234375,-1240.1117
0.7154296875,-1239.8837
0.715625,-1239.7697
0.7158203125,-1240.0736
0.716015625,-1240.1877
0.7162109375,-1239.6176
0.71640625,-1239.2375
0.7166015625,-1239.4275
0.716796875,-1239.3516
0.7169921875,-1239.2375
0.7171875,-1239.2755
0.7173828125,-1238.8195
0.717578125,-1238.5914
0.7177734375,-1238.9335
0.71796875,-1239.0094
0.7181640625,-1238.4773
0.718359375,-1238.4393
0.7185546875,-1238.7814
0.71875,-1238.7434
0.7189453125,-1238.8195
0.719140625,-1239.0854
0.7193359375,-1239.3135
0.71953125,-1239.4275
0.7197265625,-1239.8076
0.719921875,-1239.6556
0.7201171875,-1239.2375
0.7203125,-1239.2375
0.7205078125,-1239.1615
0.720703125,-1238.5914
0.7208984375,-1238.0973
0.72109375,-1238.2113
0.7212890625,-1238.2493
0.721484375,-1238.0212
0.7216796875,-1238.0593
0.721875,-1238.2874
0.7220703125,-1238.4773
0.722265625,-1238.7434
0.7224609375,-1238.7054
0.72265625,-1238.3633
0.7228515625,-1238.2493
0.723046875,-1238.3633
0.7232421875,-1237.9833
0.7234375,-1237.6412
0.7236328125,-1238.0593
0.723828125,-1238.2113
0.7240234375,-1237.7552
0.72421875,-1237.6792
0.7244140625,-1238.0593
0.724609375,-1238.1353
0.7248046875,-1238.0973
0.725,-1238.3253
0.7251953125,-1238.6294
0.725390625,-1238.9335
0.7255859375,-1239.3516
0.72578125,-1239.5035
0.7259765625,-1239.2755
0.726171875,-1239.3895
0.7263671875,-1239.5796
0.7265625,-1239.3135
0.7267578125,-1239.1615
0.726953125,-1239.6176
0.7271484375,-1239.9977
0.72734375,-1239.7697
0.7275390625,-1239.7316
0.727734375,-1240.2637
0.7279296875,-1240.3018
0.728125,-1239.8456
0.7283203125,-1239.8837
0.728515625,-1239.8837
0.7287109375,-1239.7316
0.72890625,-1239.6556
0.7291015625,-1239.4275
0.729296875,-1239.2755
0.7294921875,-1239.1995
0.7296875,-1239.4275
0.7298828125,-1239.3135
0.730078125,-1239.2755
0.7302734375,-1239.8456
0.73046875,-1239.9216
0.7306640625,-1239.5035
0.730859375,-1239.2755
0.7310546875,-1239.4275
0.73125,-1239.1995
0.7314453125,-1238.5154
0.731640625,-1238.4393
0.7318359375,-1238.5914
0.73203125,-1238.4393
0.7322265625,-1238.4014
0.732421875,-1238.4773
0.7326171875,-1238.4773
0.7328125,-1238.2874
0.7330078125,-1238.2874
0.733203125,-1237.9833
0.7333984375,-1237.6792
0.73359375,-1237.8693
0.7337890625,-1237.7172
0.733984375,-1237.1091
0.7341796875,-1237.2231
0.734375,-1237.6792
0.7345703125,-1237.4891
0.734765625,-1237.3751
0.7349609375,-1237.6792
0.73515625,-1237.7932
0.7353515625,-1237.5271
0.735546875,-1237.5271
0.7357421875,-1237.4131
0.7359375,-1237.2991
0.7361328125,-1237.5652
0.736328125,-1237.7932
0.7365234375,-1237.6792
0.73671875,-1237.9072
0.7369140625,-1238.6674
0.737109375,-1238.8195
0.7373046875,-1238.6294
0.7375,-1238.9335
0.7376953125,-1239.1995
0.737890625,-1239.1615
0.7380859375,-1239.2375
0.73828125,-1239.5035
0.7384765625,-1239.5796
0.738671875,-1239.7316
0.7388671875,-1239.9596
0.7390625,-1239.9977
0.7392578125,-1239.8456
0.739453125,-1240.3397
0.7396484375,-1240.8718
0.73984375,-1240.5298
0.7400390625,-1240.3397
0.740234375,-1240.8718
0.7404296875,-1241.0238
0.740625,-1240.6438
0.7408203125,-1240.8718
0.741015625,-1240.9479
0.7412109375,-1240.5298
0.74140625,-1240.2637
0.7416015625,-1239.9596
0.741796875,-1239.7316
0.7419921875,-1239.7697
0.7421875,-1239.9216
0.7423828125,-1239.7316
0.742578125,-1239.5415
0.7427734375,-1239.8076
0.74296875,-1239.9977
0.7431640625,-1239.6936
0.743359375,-1239.2755
0.7435546875,-1239.3516
0.74375,-1239.3895
0.7439453125,-1238.9335
0.744140625,-1238.9714
0.7443359375,-1239.3135
0.74453125,-1239.2755
0.7447265625,-1239.0854
0.744921875,-1239.1995
0.7451171875,-1239.3516
0.7453125,-1239.2755
0.7455078125,-1239.6176
0.745703125,-1239.6176
0.7458984375,-1239.2755
0.74609375,-1239.4656
0.7462890625,-1239.8837
0.746484375,-1239.5035
0.7466796875,-1239.0475
0.746875,-1239.3135
0.7470703125,-1239.3895
0.747265625,-1239.3895
0.7474609375,-1239.5796
0.74765625,-1239.7697
0.7478515625,-1239.6936
0.748046875,-1239.7697
0.7482421875,-1240.0356
0.7484375,-1239.6936
0.7486328125,-1239.6176
0.748828125,-1239.9977
0.7490234375,-1239.9977
0.74921875,-1239.7697
0.7494140625,-1239.7316
0.749609375,-1240.0736
0.7498046875,-1239.9216
0.75,-1239.6176
0.7501953125,-1239.8456
0.750390625,-1239.8837
0.7505859375,-1239.9216
0.75078125,-1240.2257
0.7509765625,-1240.2637
0.751171875,-1240.0356
0.7513671875,-1240.3777
0.7515625,-1240.6818
0.7517578125,-1240.3018
0.751953125,-1240.4158
0.7521484375,-1241.0238
0.75234375,-1240.9858
0.7525390625,-1240.8718
0.752734375,-1241.2899
0.7529296875,-1241.3279
0.753125,-1240.8718
0.7533203125,-1240.6818
0.753515625,-1240.6818
0.7537109375,-1240.6818
0.75390625,-1240.9858
0.7541015625,-1241.0999
0.754296875,-1240.9098
0.7544921875,-1241.1759
0.7546875,-1241.48
0.7548828125,-1241.138
0.755078125,-1240.6058
0.7552734375,-1240.6058
0.75546875,-1240.4917
0.7556640625,-1240.1117
0.755859375,-1239.9216
0.7560546875,-1240.0736
0.75625,-1240.0736
0.7564453125,-1239.8076
0.756640625,-1239.9216
0.7568359375,-1240.0736
0.75703125,-1240.1497
0.7572265625,-1240.3777
0.757421875,-1240.5298
0.7576171875,-1240.4537
0.7578125,-1240.7578
0.7580078125,-1240.9479
0.758203125,-1240.4158
0.7583984375,-1239.8837
0.75859375,-1239.8837
0.7587890625,-1239.3895
0.758984375,-1238.6294
0.7591796875,-1238.7814
0.759375,-1238.8195
0.7595703125,-1238.1353
0.759765625,-1237.8312
0.7599609375,-1237.9833
0.76015625,-1237.8312
0.7603515625,-1237.6412
0.760546875,-1237.6031
0.7607421875,-1237.3372
0.7609375,-1237.2991
0.7611328125,-1237.4131
0.761328125,-1237.1091
0.7615234375,-1236.729
0.76171875,-1237.1091
0.7619140625,-1237.2611
0.762109375,-1236.767
0.7623046875,-1236.957
0.7625,-1237.2231
0.7626953125,-1236.767
0.762890625,-1236.4249
0.7630859375,-1236.653
0.76328125,-1236.691
0.7634765625,-1236.4249
0.763671875,-1236.4249
0.7638671875,-1236.577
0.7640625,-1237.0331
0.7642578125,-1237.7552
0.764453125,-1237.9833
0.7646484375,-1237.7932
0.76484375,-1237.8693
0.7650390625,-1237.7932
0.765234375,-1237.3372
0.7654296875,-1237.2611
0.765625,-1237.6792
0.7658203125,-1238.0212
0.766015625,-1238.1353
0.7662109375,-1238.6294
0.76640625,-1239.2375
0.7666015625,-1239.2755
0.766796875,-1239.0475
0.7669921875,-1239.2375
0.7671875,-1239.5035
0.7673828125,-1239.6176
0.767578125,-1239.8456
0.7677734375,-1239.9977
0.76796875,-1239.8456
0.7681640625,-1240.0356
0.768359375,-1240.1877
0.7685546875,-1239.6176
0.76875,-1239.3516
0.7689453125,-1239.6176
0.769140625,-1239.5035
0.7693359375,-1239.1235
0.76953125,-1239.3516
0.7697265625,-1239.8076
0.769921875,-1239.5796
0.7701171875,-1239.2375
0.7703125,-1239.3895
0.7705078125,-1239.6176
0.770703125,-1239.6556
0.7708984375,-1239.6936
0.77109375,-1239.8076
0.7712890625,-1239.7697
0.771484375,-1239.9977
0.7716796875,-1240.0356
0.771875,-1239.7697
0.7720703125,-1239.9216
0.772265625,-1240.3018
0.7724609375,-1240.4917
0.77265625,-1240.2257
0.7728515625,-1240.3777
0.773046875,-1240.7958
0.7732421875,-1240.4158
0.7734375,-1239.9596
0.7736328125,-1240.1877
0.773828125,-1240.6058
0.7740234375,-1240.7958
0.77421875,-1241.0238
0.7744140625,-1241.2899
0.774609375,-1241.2899
0.7748046875,-1241.518
0.775,-1241.784
0.7751953125,-1241.48
0.775390625,-1241.2899
0.7755859375,-1241.48
0.77578125,-1241.366
0.7759765625,-1240.8718
0.776171875,-1240.6818
0.7763671875,-1240.8718
0.7765625,-1240.5677
0.7767578125,-1240.1877
0.776953125,-1240.4537
0.7771484375,-1241.0238
0.77734375,-1241.138
0.7775390625,-1241.0999
0.777734375,-1241.2899
0.7779296875,-1241.1759
0.778125,-1241.0999
0.7783203125,-1241.4419
0.778515625,-1241.138
0.7787109375,-1240.8339
0.77890625,-1241.2899
0.7791015625,-1241.518
0.779296875,-1241.0238
0.7794921875,-1240.9479
0.7796875,-1241.1759
0.7798828125,-1241.0238
0.780078125,-1240.8718
0.7802734375,-1241.1759
0.78046875,-1241.48
0.7806640625,-1241.48
0.780859375,-1241.67
0.7810546875,-1241.86
0.78125,-1241.518
0.7814453125,-1241.518
0.781640625,-1241.518
0.7818359375,-1240.9479
0.78203125,-1240.6438
0.7822265625,-1240.9479
0.782421875,-1241.252
0.7826171875,-1240.8718
0.7828125,-1240.7578
0.7830078125,-1241.0999
0.783203125,-1241.1759
0.7833984375,-1241.366
0.78359375,-1241.5559
0.7837890625,-1241.48
0.783984375,-1241.5559
0.7841796875,-1241.8981
0.784375,-1241.746
0.7845703125,-1241.518
0.784765625,-1241.822
0.7849609375,-1241.936
0.78515625,-1241.5559
0.7853515625,-1241.3279
0.785546875,-1241.67
0.7857421875,-1241.518
0.7859375,-1241.0619
0.7861328125,-1241.138
0.786328125,-1241.1759
0.7865234375,-1241.366
0.78671875,-1241.708
0.7869140625,-1241.822
0.787109375,-1241.3279
0.7873046875,-1241.2899
0.7875,-1241.518
0.7876953125,-1241.2139
0.787890625,-1240.8718
0.7880859375,-1240.9858
0.78828125,-1241.518
0.7884765625,-1241.4039
0.788671875,-1241.1759
0.7888671875,-1241.518
0.7890625,-1241.67
0.7892578125,-1241.518
0.789453125,-1241.48
0.7896484375,-1241.4419
0.78984375,-1241.252
0.7900390625,-1241.0999
0.790234375,-1240.8339
0.7904296875,-1240.4917
0.790625,-1240.4917
0.7908203125,-1240.7958
0.791015625,-1240.7198
0.7912109375,-1240.1497
0.79140625,-1240.2257
0.7916015625,-1240.7578
0.791796875,-1240.6058
0.7919921875,-1240.3777
0.7921875,-1240.6438
0.7923828125,-1240.5677
0.792578125,-1240.3397
0.7927734375,-1240.3777
0.79296875,-1240.3397
0.7931640625,-1240.0356
0.793359375,-1239.9596
0.7935546875,-1240.1117
0.79375,-1239.8076
0.7939453125,-1239.6936
0.794140625,-1240.1497
0.7943359375,-1240.4917
0.79453125,-1240.4537
0.7947265625,-1240.3777
0.794921875,-1240.6058
0.7951171875,-1240.7198
0.7953125,-1240.6058
0.7955078125,-1240.5298
0.795703125,-1240.4158
0.7958984375,-1240.1497
0.79609375,-1239.9216
0.7962890625,-1239.8837
0.796484375,-1239.5035
0.7966796875,-1239.3135
0.796875,-1239.8456
0.7970703125,-1239.9977
0.797265625,-1239.7316
0.7974609375,-1239.8456
0.79765625,-1240.1877
0.7978515625,-1240.1117
0.798046875,-1240.0736
0.7982421875,-1240.0736
0.7984375,-1239.9977
0.7986328125,-1240.1117
0.798828125,-1240.3777
0.7990234375,-1240.3018
0.79921875,-1239.9216
0.7994140625,-1240.3777
0.799609375,-1240.7198
0.7998046875,-1240.3018
